cleaned_tweet_text,hashtags,emails
omg silver hymen flaps gonna playing coachella,['#Coachella2015'],[]
excited th else riding desert coachella,['#Coachella2015'],[]
ticket sales tomorroww coachella,['#Coachella2015'],[]
got get tickets coachella never perhaps want see drake rap live would cool see,['#Coachella2015'],[]
erol alkan really stoked tbh coachella,['#Coachella2015'],[]
coachella lineup look appealing predecessors still good tho,['#Coachella2015'],[]
omg coachella lineup _______ soexcited _,"['#OMG', '#Coachella2015', '#SoExcited']",[]
cant believe get finally see acdc live coachella,['#coachella2015'],[]
lineup here coachella missing year _,['#Coachella2015'],[]
saw list awesome artists years coachella festival ______ wanna go coachella fosterthepeople nero,"['#Coachella2015', '#fosterthepeople', '#nero']",[]
currently seeking someone coachella coachella,['#Coachella2015'],[]
ha lets reaaaal lets talk coachella music travel,"['#Coachella2015', '#music', '#travel']",[]
rt  coachella definitely bucket list coachella,['#Coachella2015'],[]
another festival season another year feel old read bottom  lines still recognize band two coachella,['#Coachella2015'],[]
people everywhere getting cassettes prepare coachella line up,['#Coachella2015'],[]
moms hear talking going coachella lol _ okay mom aint bout go without ,['#Coachella2015'],[]
__ _ looking forward coachella chasingmili,['#coachella2015'],[]
rt  wahhhh acdc amp deorro  coachella isthisreallife coachella,"['#IsThisRealLife', '#coachella2015']",[]
literally lost breath coachella time favorite musicians yr looks like im making first trip back ca,['#Coachella2015'],[]
coachella gonna dopeeeee coachella,['#Coachella2015'],[]
really want go coachella,['#Coachella2015'],[]
take one coachella ticket please shall see drake,['#Coachella2015'],[]
found performing coachella _______________________________________________,['#Coachella2015'],[]
whoever would love buy ticket coachella love long time would fuckkn badass___,['#Coachella2015'],[]
people coachella who fuck steelydan greatest band named vibrator ever,"['#Coachella2015', '#SteelyDan']",[]
feel like going tweeting way much wonderful time year coachella,['#Coachella2015'],[]
tru still wanna go coachella tho,['#Coachella2015'],[]
randomly want go coachella april,['#Coachella2015'],[]
acdc en coachella cant wait,"['#ACDC', '#Coachella2015']",[]
rt  coachella lets go people,['#Coachella2015'],[]
jack white going bring lil b coachella coachella,['#Coachella2015'],[]
know find sunday night  drake coachella coachella totesobvi,"['#Coachella', '#Coachella2015', '#totesobvi']",[]
rt  kygo oliver heldens porter robinson floss edm acts good coachella,['#Coachella2015'],[]
everyone cant go coachella sadly dreams it coachella,['#Coachella2015'],[]
nowplaying official coachella playlist  gearing up ___,"['#nowplaying', '#coachella2015']",[]
playing coachella worth going __,['#Coachella2015'],[]
turn what coachella coachella ___,"['#coachella', '#Coachella2015']",[]
go coachella mean look line up,['#Coachella2015'],[]
  lineup here coachella cue flower headband display front  center ___,['#Coachella2015'],[]
coachella lets go people,['#Coachella2015'],[]
it is on coachella herewecome _ indiosnotready,"['#coachella2015', '#herewecome', '#indiosnotready']",[]
planning coachella whos coming me,['#Coachella2015'],[]
wishing lived america coachea line good ahhhhh coachella coachella acdc,"['#Coachella2015', '#Coachella', '#ACDC']",[]
lets go coachella,['#Coachella2015'],[]
 coachella sounds like perfect way spend refund collegefession nbd coachella take me _,"['#collegefession', '#nbd', '#Coachella2015']",[]
n bae celebrating one year anniversary coachella drake headlining won,['#Coachella2015'],[]
holy shit coachella,['#Coachella2015'],[]
yip commence hysterical sobbing now coachella lineup awesome icanteven meh fomo,"['#coachella2015', '#lineup', '#awesome', '#icanteven', '#meh', '#fomo']",[]
thanks making us hungryforcoachella coachella lineup,"['#hungryforcoachella', '#Coachella2015', '#lineup']",[]
rt  alright coachella,['#coachella2015'],[]
west coast woodstock aka countdown begins coachella calilife,"['#Coachella2015', '#CaliLife']",[]
super excited see too cant wait dance tropical house desert coachella firestone,"['#Coachella2015', '#Firestone']",[]
drakes headlining coachella weeknd gonna too someone want come cali summer,['#Coachella2015'],[]
coachella line solid,['#Coachella2015'],[]
excited see drake coachella really hope plays started bottom song would cool see live sarcasm,"['#drake', '#Coachella2015', '#sarcasm']",[]
hyperventilating coachella,['#Coachella2015'],[]
rt  idk yall complaining great lineup coachella,['#Coachella2015'],[]
coachella lineup actually good coachella,['#Coachella2015'],[]
must year unreallineup lottotomorrow coachella,"['#UnrealLineUp', '#LottoTomorrow', '#Coachella2015']",[]
year greats greats knows likely fall love new bandsinger coachella,['#Coachella2015'],[]
fkatwigs stromae tip iceberg coachella,"['#FKATwigs', '#stromae', '#Coachella2015']",[]
rt  want go coachella _,['#Coachella2015'],[]
probably every artists dream poster size  font coachella,['#Coachella2015'],[]
omg coachella  cant wait,['#Coachella2015'],[]
coachella could soon enough lineup incredible____ coachella cantwait,"['#coachella2015', '#cantwait']",[]
song one favourite bands would go coachella brave hipsters them,['#Coachella2015'],[]
bucketlist coachella need this,"['#bucketlist', '#Coachella2015']",[]
would worth see acdc live coachella,['#Coachella2015'],[]
happy bought weekend  passes_____ coachella coachella presale thankyou,"['#Coachella2015', '#Coachella', '#presale', '#ThankYou']",[]
im trynna break coachella virginity coachella,['#Coachella2015'],[]
weeknd jack white circa survive lykke li ratatat amp brand new common awesomeness coachella,['#Coachella2015'],[]
ok music fansthe coachella lineup out,['#Coachella2015'],[]
steely dan acdc coachella showing age fing awesome line,['#Coachella2015'],[]
craig nelsons gonna headline  coachella,['#Coachella2015'],[]
omggggggg happy coachella,['#Coachella2015'],[]
tomorrow buy ticket heart cant take it coachella,['#Coachella2015'],[]
photo  years strong cant wait gonna amazing coachella campgrime,"['#Coachella2015', '#CampGrime']",[]
 years strong cant wait gonna amazing coachella campgrime whereareyou,"['#Coachella2015', '#CampGrime', '#WhereAreYou']",[]
never crazy coachella fan lineup fuckjng incredible ____ fucking birthday weekend  weeknd kaskade coachella,"['#weeknd', '#kaskade', '#coachella2015']",[]
coachella fest year gonna drake weeknd _ glad working year coachella topflightsecurityoftheworld,"['#Coachella2015', '#TopFlightSecurityOfTheWorld']",[]
super excited abt  coachella,['#Coachella2015'],[]
we already got spring  poppin_ drake coachellafest coachella,"['#Drake', '#CoachellaFest', '#Coachella2015']",[]
rt   time around coachella _,['#Coachella2015'],[]
oh god playing coachella yessssssss cant go bot omg yay exciting lt lt coachella,['#Coachella2015'],[]
coachella festival full basketball coaches,['#Coachella2015'],[]
screw edc take coachella___ coachella cali,"['#coachella2015', '#cali']",[]
repost one day go  coachella coachella coachella,"['#Repost', '#coachella', '#coachella2015']",[]
acdc steelydan playing coachella vegas anxiously awaits usual sin city overflow show coachella,"['#ACDC', '#SteelyDan', '#Coachella', '#Vegas', '#Coachella2015']",[]
saw sold coachella,['#Coachella2015'],[]
coachella lineup __,['#Coachella2015'],[]
steely dan coachella move acdc give jazz rock coachella,['#Coachella2015'],[]
rt  jackwhite amp playing day sure handle much awesomeness one day excit_,['#JackWhite'],[]
interpol going interpol coachella,['#Coachella2015'],[]
rt  even written small font fact coachella list must _,['#Coachella2015'],[]
love turning people music past  years thankyou see coachella,"['#thankyou', '#Coachella2015']",[]
solid line coachella,['#Coachella2015'],[]
sooo whose coming w indio california  __ coachella,['#Coachella2015'],[]
rt  coachella sounds like perfect way spend refund collegefession nbd coachella,"['#collegefession', '#nbd', '#Coachella2015']",[]
lineup beautiful ______ coachella,['#Coachella2015'],[]
ride eclectic bill coachella  odd good,['#Coachella2015'],[]
hyperventilating slightly wants come coachella me coachella california_,"['#coachella2015', '#California']",[]
want go coachella even people recognize lineup drake amp david guetta lol coachella coachella ___,"['#coachella', '#coachella2015']",[]
steely dan acdc tho still fangirling heart coachella,"['#fangirling', '#Coachella2015']",[]
says  days till coachella jheeezeeeee turnup,"['#coachella2015', '#jheeezeeeee', '#turnup']",[]
congrats coachella,['#Coachella2015'],[]
would anything go coachella ____,['#Coachella2015'],[]
want go coachella _____,['#Coachella2015'],[]
found axwellingrosso coachella lineup _,['#Coachella2015'],[]
cant wait desert ___ coachella,['#Coachella2015'],[]
oh lord coachella going amazing,['#Coachella2015'],[]
really want go coachella really want dress like god damn moron weekend conundrums,"['#Coachella2015', '#conundrums']",[]
music lovers  lineup here amp many more coachella,"['#MUSIC', '#Coachella2015']",[]
okay really need plan trip coachella year whos in wanna see musicfestivals,"['#Coachella2015', '#MusicFestivals']",[]
think gonna keep ticket __ __ coachella,['#Coachella2015'],[]
coachella respect wallet time gotta know  lineup coachella,['#Coachella2015'],[]
take moment really appreciate coachella line please fomo thattimeofyearagain,"['#Coachella2015', '#FOMO', '#thattimeofyearagain']",[]
sadness starts ___ coachella,['#Coachella2015'],[]
coachella im it,['#Coachella2015'],[]
would awesome go coachella _,['#Coachella2015'],[]
rt  counting days boys coachella,['#Coachella2015'],[]
beyond stoked right now coachella,['#Coachella2015'],[]
rt  music festival go would year coachella,['#Coachella2015'],[]
good music taste amp broke fun seeing lineup coachella,['#Coachella2015'],[]
old go coachella ,['#Coachella2015'],[]
rt  going go ahead call sunset set outdoor coachella,['#Coachella2015'],[]
going go ahead call sunset set outdoor coachella,['#Coachella2015'],[]
rt  xo til overbroke coachella,['#Coachella2015'],[]
hey every heres full official coachella line looking forward seeing  days,['#Coachella2015'],[]
weeknd drake en coachella________,['#Coachella2015_Ù'],[]
 coachella lineup tho _,['#Coachella2015'],[]
wish someone would buy tickets coachella,['#Coachella2015'],[]
sooooo excited coachella,['#Coachella2015'],[]
legendary coachella,['#Coachella2015'],[]
lineup awesome plus sunday ___ coachellalineup coachella coachella musicfestival,"['#coachellalineup', '#Coachella2015', '#coachella', '#musicfestival']",[]
rt  someone take plz __ coachella,['#Coachella2015'],[]
news going coachella,['#Coachella2015'],[]
jackwhite amp playing day sure handle much awesomeness one day excited coachella,"['#JackWhite', '#Coachella2015']",[]
coachella going lit,['#Coachella2015'],[]
whoa_ coachella wishlist broke coachellalineup,"['#Coachella2015', '#wishlist', '#2broke', '#coachellalineup']",[]
hype coachella ___,['#Coachella2015'],[]
cant breath __ coachella,['#Coachella2015'],[]
excited see jesamps coachella though,['#coachella2015'],[]
coachella ready ____,['#Coachella2015'],[]
trying log onto bank acct amp started typing drake __i need calm got like ___ coachella,['#Coachella2015'],[]
lineup out time start research coachella,['#Coachella2015'],[]
major grodiness going indio weeknd plays coachella doubleentendre,"['#Coachella2015', '#doubleentendre']",[]
really wanted go remembered lived uk poor _ coachella,['#Coachella2015'],[]
omg effin excited see belle amp sebastian coachella,['#Coachella2015'],[]
wanna go coachella soo bad coachella,['#Coachella2015'],[]
rt  finally up cant wait ___ coachella,['#Coachella2015'],[]
acdc headlining coachella awesome acdc coachella,"['#ACDC', '#Coachella2015']",[]
gotta check coachella line up hope find new stuff,['#Coachella2015'],[]
know couple performers coachella acdc matters care less everyone else,['#Coachella2015'],[]
rt  coachella lineup looking lit excited there coachella,"['#Coachella', '#Coachella2015']",[]
coachella coachella   coachella lineup,"['#Coachella', '#Coachella2015']",[]
congrats coachella  see there coachella,['#Coachella2015'],[]
cant wait back favorite place earth coachella,['#Coachella2015'],[]
whos coachella ,['#Coachella2015'],[]
brand new amp florence day coachella _,['#Coachella2015'],[]
acdc tyler creator drake jack white headlining years coachella  really debating going,['#Coachella2015'],[]
coachella going awesome __,['#Coachella2015'],[]
omg wanna go bad coachella,['#Coachella2015'],[]
coachella lineup starts acdc    wishiwereincalifornia,"['#Coachella2015', '#ACDC', '#WishIWereInCalifornia']",[]
coachella full lineup amp hot ohgirl   beat,"['#Coachella2015', '#ohgirl']",[]
yea im excited coachella man,['#Coachella2015'],[]
kill man go coachella year coachella,['#Coachella2015'],[]
war drugs cribs tame impala acdc interpol alt j alabama shakes orwells belle amp sebastian yasss coachella coachella,['#Coachella2015'],[]
rt  gonna lie name piqued interest steely dan coachella,['#Coachella2015'],[]
want goooo coachella bad coachella go ______,['#Coachella2015'],[]
sooo acdc headlining coachella _i wonder would fall excused absence pa school rockorbust,"['#Coachella2015', '#rockorbust']",[]
