coachella_sentiment,coachella_yn,name,retweet_count,text,tweet_coord,tweet_created,tweet_id,tweet_location,user_timezone,hashtags,emails,text_no_usernames,text_no_links,text_ascii,text_lower,text_no_stopwords,text_no_digits,text_no_specials
positive,yes,SHO0OQIII,1,RT @jennanolen: Depressed because I'm broke and I can't go to coachella _Ù÷©_Ù÷_Ù÷_ #Coachella2015,,1/6/15 13:41,5.52581e+17,¯¤ôãôÄôöô_¯» ( ¯ø¯¤ô ôà ¯¤ôã¯¨ôãô_¯Â ) ,Baghdad,['#Coachella2015'],[],RT:DepressedbecauseI'mbrokeandIcan'tgotocoachella_Ù÷©_Ù÷_Ù÷_#Coachella2015,RT:DepressedbecauseI'mbrokeandIcan'tgotocoachella_Ù÷©_Ù÷_Ù÷_#Coachella2015,RT:DepressedbecauseI'mbrokeandIcan'tgotocoachella____#Coachella2015,rt:depressedbecausei'mbrokeandican'tgotocoachella____#coachella2015,rt:depressedbecausei'mbrokeandican'tgotocoachella____#coachella2015,rt:depressedbecausei'mbrokeandican'tgotocoachella____#coachella,rtdepressedbecauseimbrokeandicantgotocoachellacoachella
positive,yes,jennanolen,1,Depressed because I'm broke and I can't go to coachella _Ù÷©_Ù÷_Ù÷_ #Coachella2015,"[40.07744588, -74.99358736]",1/6/15 13:41,5.52581e+17,http://ask.fm/JennaNolen,,['#Coachella2015'],[],DepressedbecauseI'mbrokeandIcan'tgotocoachella_Ù÷©_Ù÷_Ù÷_#Coachella2015,DepressedbecauseI'mbrokeandIcan'tgotocoachella_Ù÷©_Ù÷_Ù÷_#Coachella2015,DepressedbecauseI'mbrokeandIcan'tgotocoachella____#Coachella2015,depressedbecausei'mbrokeandican'tgotocoachella____#coachella2015,depressedbecausei'mbrokeandican'tgotocoachella____#coachella2015,depressedbecausei'mbrokeandican'tgotocoachella____#coachella,depressedbecauseimbrokeandicantgotocoachellacoachella
positive,yes,TheKaiMiller,0,"@Drake got Spring 2015 POPPIN': http://t.co/nxL4OVKZWC 

#Coachella2015 #Drizzy #OVO",,1/6/15 13:40,5.5258e+17,,Atlantic Time (Canada),"['#Coachella2015', '#Drizzy', '#OVO']",[],gotSpring2015POPPIN':http://t.co/nxL4OVKZWC#Coachella2015#Drizzy#OVO,gotSpring2015POPPIN':,gotSpring2015POPPIN':,gotspring2015poppin':,gotspring2015poppin':,gotspringpoppin':,gotspringpoppin
positive,yes,iamRyanKuta,0,Hopefully the @lollapalooza lineup looks something like this! #coachella2015 http://t.co/TQaALwQKdg,"[41.82831101, -88.00022573]",1/6/15 13:39,5.5258e+17,"Chicago, Illinois",,['#coachella2015'],[],Hopefullythelineuplookssomethinglikethis!#coachella2015http://t.co/TQaALwQKdg,Hopefullythelineuplookssomethinglikethis!#coachella2015,Hopefullythelineuplookssomethinglikethis!#coachella2015,hopefullythelineuplookssomethinglikethis!#coachella2015,hopefullythelineuplookssomethinglikethis!#coachella2015,hopefullythelineuplookssomethinglikethis!#coachella,hopefullythelineuplookssomethinglikethiscoachella
positive,yes,Rousseau_BP,0,FUCK ME. @coachella have smashed the lineup for 2015. #overexcited #Coachella2015 http://t.co/rhEP2W6FhP,,1/6/15 13:39,5.5258e+17,,,"['#overexcited', '#Coachella2015']",[],FUCKME.havesmashedthelineupfor2015.#overexcited#Coachella2015http://t.co/rhEP2W6FhP,FUCKME.havesmashedthelineupfor2015.#overexcited#Coachella2015,FUCKME.havesmashedthelineupfor2015.#overexcited#Coachella2015,fuckme.havesmashedthelineupfor2015.#overexcited#coachella2015,fuckme.havesmashedthelineupfor2015.#overexcited#coachella2015,fuckme.havesmashedthelineupfor.#overexcited#coachella,fuckmehavesmashedthelineupforoverexcitedcoachella
positive,yes,Taty_Alessandro,0,"Seriously guys, this is going to be AMAZING!!! @Axwell /\ @Ingrosso #allofyou #Coachella2015 #April _ÙªÎ http://t.co/GnmiNImj7l",,1/6/15 13:39,5.5258e+17,OVER YOUR HEAD ,Buenos Aires,"['#allofyou', '#Coachella2015', '#April']",[],"Seriouslyguys,thisisgoingtobeAMAZING!!!/\#allofyou#Coachella2015#April_ÙªÎhttp://t.co/GnmiNImj7l","Seriouslyguys,thisisgoingtobeAMAZING!!!/\#allofyou#Coachella2015#April_ÙªÎ","Seriouslyguys,thisisgoingtobeAMAZING!!!/\#allofyou#Coachella2015#April_","seriouslyguys,thisisgoingtobeamazing!!!/\#allofyou#coachella2015#april_","seriouslyguys,thisisgoingtobeamazing!!!/\#allofyou#coachella2015#april_","seriouslyguys,thisisgoingtobeamazing!!!/\#allofyou#coachella#april_",seriouslyguysthisisgoingtobeamazingallofyoucoachellaapril
positive,yes,yesspach,0,Holy fuck balls _Ù÷±#Coachella2015,,1/6/15 13:39,5.5258e+17,,,['#Coachella2015'],[],Holyfuckballs_Ù÷±#Coachella2015,Holyfuckballs_Ù÷±#Coachella2015,Holyfuckballs_#Coachella2015,holyfuckballs_#coachella2015,holyfuckballs_#coachella2015,holyfuckballs_#coachella,holyfuckballscoachella
positive,yes,caropzz,0,_Ù÷ i can dream #Coachella2015 http://t.co/pMXMeagwyX,,1/6/15 13:38,5.5258e+17,,Pacific Time (US & Canada),['#Coachella2015'],[],_Ù÷icandream#Coachella2015http://t.co/pMXMeagwyX,_Ù÷icandream#Coachella2015,_icandream#Coachella2015,_icandream#coachella2015,_icandream#coachella2015,_icandream#coachella,icandreamcoachella
positive,yes,JoelCrean,0,"This is good _ÙÔÎ

#Coachella #Coachella2015 #coachellalineup http://t.co/58zpwP8SWm","[-37.84143247, 144.99448994]",1/6/15 13:38,5.5258e+17,,Melbourne,"['#Coachella', '#Coachella2015', '#coachellalineup']",[],Thisisgood_ÙÔÎ#Coachella#Coachella2015#coachellalineuphttp://t.co/58zpwP8SWm,Thisisgood_ÙÔÎ#Coachella#Coachella2015#coachellalineup,Thisisgood_#Coachella#Coachella2015#coachellalineup,thisisgood_#coachella#coachella2015#coachellalineup,thisisgood_#coachella#coachella2015#coachellalineup,thisisgood_#coachella#coachella#coachellalineup,thisisgoodcoachellacoachellacoachellalineup
positive,yes,brainard_blair,0,I would skip prom for #Coachella2015,,1/6/15 13:38,5.5258e+17,,,['#Coachella2015'],[],Iwouldskippromfor#Coachella2015,Iwouldskippromfor#Coachella2015,Iwouldskippromfor#Coachella2015,iwouldskippromfor#coachella2015,iwouldskippromfor#coachella2015,iwouldskippromfor#coachella,iwouldskippromforcoachella
positive,yes,Lindiculous,0,AC/DC at Coachella _Ù÷_ ÛÏ@Forever21: The lineup is here! #Coachella2015 http://t.co/lf0wop29EfÛ,,1/6/15 13:38,5.5258e+17,,,['#Coachella2015'],[],AC/DCatCoachella_Ù÷_ÛÏ@Forever21:Thelineupishere!#Coachella2015http://t.co/lf0wop29EfÛ,AC/DCatCoachella_Ù÷_ÛÏ@Forever21:Thelineupishere!#Coachella2015,AC/DCatCoachella__@Forever21:Thelineupishere!#Coachella2015,ac/dcatcoachella__@forever21:thelineupishere!#coachella2015,ac/dcatcoachella__@forever21:thelineupishere!#coachella2015,ac/dcatcoachella__@forever:thelineupishere!#coachella,acdcatcoachellaforeverthelineupisherecoachella
positive,yes,SchultzCarolyn,0,@Ackersboy see u at #Coachella2015,,1/6/15 13:37,5.5258e+17,"Boston, MA",,['#Coachella2015'],[],seeuat#Coachella2015,seeuat#Coachella2015,seeuat#Coachella2015,seeuat#coachella2015,seeuat#coachella2015,seeuat#coachella,seeuatcoachella
positive,yes,fvckdaj,0,I wanna go to #Coachella2015 so baddd ):,,1/6/15 13:37,5.5258e+17,steel city,,['#Coachella2015'],[],Iwannagoto#Coachella2015sobaddd):,Iwannagoto#Coachella2015sobaddd):,Iwannagoto#Coachella2015sobaddd):,iwannagoto#coachella2015sobaddd):,iwannagoto#coachella2015sobaddd):,iwannagoto#coachellasobaddd):,iwannagotocoachellasobaddd
positive,yes,HumidorPros,0,A lot of great acts for @coachella #Coachella2015 #coachellalineup http://t.co/Wmio5kgv4Q,,1/6/15 13:37,5.5258e+17,United States,,"['#Coachella2015', '#coachellalineup']",[],Alotofgreatactsfor#Coachella2015#coachellalineuphttp://t.co/Wmio5kgv4Q,Alotofgreatactsfor#Coachella2015#coachellalineup,Alotofgreatactsfor#Coachella2015#coachellalineup,alotofgreatactsfor#coachella2015#coachellalineup,alotofgreatactsfor#coachella2015#coachellalineup,alotofgreatactsfor#coachella#coachellalineup,alotofgreatactsforcoachellacoachellalineup
positive,yes,_issyh_,0,Cannot be true about #gesaffelstein and #Coachella2015,,1/6/15 13:37,5.5258e+17,,Casablanca,"['#gesaffelstein', '#Coachella2015']",[],Cannotbetrueabout#gesaffelsteinand#Coachella2015,Cannotbetrueabout#gesaffelsteinand#Coachella2015,Cannotbetrueabout#gesaffelsteinand#Coachella2015,cannotbetrueabout#gesaffelsteinand#coachella2015,cannotbetrueabout#gesaffelsteinand#coachella2015,cannotbetrueabout#gesaffelsteinand#coachella,cannotbetrueaboutgesaffelsteinandcoachella
positive,yes,jtburner,0,"pumped to see @badreligion at #Coachella2015, my uncle had me listening to them since i was young!",,1/6/15 13:37,5.5258e+17,"Bay Area, CA",Pacific Time (US & Canada),['#Coachella2015'],[],"pumpedtoseeat#Coachella2015,myunclehadmelisteningtothemsinceiwasyoung!","pumpedtoseeat#Coachella2015,myunclehadmelisteningtothemsinceiwasyoung!","pumpedtoseeat#Coachella2015,myunclehadmelisteningtothemsinceiwasyoung!","pumpedtoseeat#coachella2015,myunclehadmelisteningtothemsinceiwasyoung!","pumpedtoseeat#coachella2015,myunclehadmelisteningtothemsinceiwasyoung!","pumpedtoseeat#coachella,myunclehadmelisteningtothemsinceiwasyoung!",pumpedtoseeatcoachellamyunclehadmelisteningtothemsinceiwasyoung
positive,yes,skylexis98,0,Vanessa Paradis is gonna perform wow that's nice #Coachella2015,,1/6/15 13:36,5.52579e+17,Utopia,Pacific Time (US & Canada),['#Coachella2015'],[],VanessaParadisisgonnaperformwowthat'snice#Coachella2015,VanessaParadisisgonnaperformwowthat'snice#Coachella2015,VanessaParadisisgonnaperformwowthat'snice#Coachella2015,vanessaparadisisgonnaperformwowthat'snice#coachella2015,vanessaparadisisgonnaperformwowthat'snice#coachella2015,vanessaparadisisgonnaperformwowthat'snice#coachella,vanessaparadisisgonnaperformwowthatsnicecoachella
positive,yes,maaliki_gigi,0,ÛÏ@dirtysouth: What an honor to play #Coachella2015. Can't wait! @coachella http://t.co/TpStTAEpr9Û - I'm so excited!,,1/6/15 13:36,5.52579e+17,,,['#Coachella2015'],[],ÛÏ@dirtysouth:Whatanhonortoplay#Coachella2015.Can'twait!http://t.co/TpStTAEpr9Û-I'msoexcited!,ÛÏ@dirtysouth:Whatanhonortoplay#Coachella2015.Can'twait!,@dirtysouth:Whatanhonortoplay#Coachella2015.Can'twait!,@dirtysouth:whatanhonortoplay#coachella2015.can'twait!,@dirtysouth:whatanhonortoplay#coachella2015.can'twait!,@dirtysouth:whatanhonortoplay#coachella.can'twait!,dirtysouthwhatanhonortoplaycoachellacantwait
positive,yes,Paddaway,1,#Coachella2015 line up is mad #bruh,"[51.7148897, -0.053576]",1/6/15 13:36,5.52579e+17,"Cheshunt, Hertfordshire",London,"['#Coachella2015', '#bruh']",[],#Coachella2015lineupismad#bruh,#Coachella2015lineupismad#bruh,#Coachella2015lineupismad#bruh,#coachella2015lineupismad#bruh,#coachella2015lineupismad#bruh,#coachellalineupismad#bruh,coachellalineupismadbruh
positive,yes,nicolemiraa,3,RT @OVO_alecasillas: The weeknd and drake are going to be at #Coachella2015 and im not going_Ù÷__Ù÷__Ù÷__Ù÷__Ù÷__Ù÷__Ù÷__ÙÕÓ_ÙÕÓ_ÙÕÓ_ÙÕÓ_ÙÕÓ_ÙÕÓ_ÙÕÓ,,1/6/15 13:35,5.52579e+17,ovo,Atlantic Time (Canada),['#Coachella2015'],[],RT:Theweekndanddrakearegoingtobeat#Coachella2015andimnotgoing_Ù÷__Ù÷__Ù÷__Ù÷__Ù÷__Ù÷__Ù÷__ÙÕÓ_ÙÕÓ_ÙÕÓ_ÙÕÓ_ÙÕÓ_ÙÕÓ_ÙÕÓ,RT:Theweekndanddrakearegoingtobeat#Coachella2015andimnotgoing_Ù÷__Ù÷__Ù÷__Ù÷__Ù÷__Ù÷__Ù÷__ÙÕÓ_ÙÕÓ_ÙÕÓ_ÙÕÓ_ÙÕÓ_ÙÕÓ_ÙÕÓ,RT:Theweekndanddrakearegoingtobeat#Coachella2015andimnotgoing_____________________,rt:theweekndanddrakearegoingtobeat#coachella2015andimnotgoing_____________________,rt:theweekndanddrakearegoingtobeat#coachella2015andimnotgoing_____________________,rt:theweekndanddrakearegoingtobeat#coachellaandimnotgoing_____________________,rttheweekndanddrakearegoingtobeatcoachellaandimnotgoing
positive,yes,ANelsonModel,0,"@Alesso is playing @ Coachella!! So is @kaskade @Axwell @Ingrosso &amp; So Many More!!!!! I'm one happy girl _ÙÕ¥ 
#Plur #RaveDoll #Coachella2015",,1/6/15 13:35,5.52579e+17,New YorkÏöFloridaÏöLas Vegas,,"['#Plur', '#RaveDoll', '#Coachella2015']",[],isplaying@Coachella!!Sois&amp;SoManyMore!!!!!I'monehappygirl_ÙÕ¥#Plur#RaveDoll#Coachella2015,isplaying@Coachella!!Sois&amp;SoManyMore!!!!!I'monehappygirl_ÙÕ¥#Plur#RaveDoll#Coachella2015,isplaying@Coachella!!Sois&amp;SoManyMore!!!!!I'monehappygirl_#Plur#RaveDoll#Coachella2015,isplaying@coachella!!sois&amp;somanymore!!!!!i'monehappygirl_#plur#ravedoll#coachella2015,isplaying@coachella!!sois&amp;somanymore!!!!!i'monehappygirl_#plur#ravedoll#coachella2015,isplaying@coachella!!sois&amp;somanymore!!!!!i'monehappygirl_#plur#ravedoll#coachella,isplayingcoachellasoisampsomanymoreimonehappygirlplurravedollcoachella
positive,yes,TwittEarl_,0,The only thing I see when I see this. #Coachella #Coachella2015 http://t.co/LnUrW8Yimq,,1/6/15 13:35,5.52579e+17,the wEarld,Tijuana,"['#Coachella', '#Coachella2015']",[],TheonlythingIseewhenIseethis.#Coachella#Coachella2015http://t.co/LnUrW8Yimq,TheonlythingIseewhenIseethis.#Coachella#Coachella2015,TheonlythingIseewhenIseethis.#Coachella#Coachella2015,theonlythingiseewheniseethis.#coachella#coachella2015,theonlythingiseewheniseethis.#coachella#coachella2015,theonlythingiseewheniseethis.#coachella#coachella,theonlythingiseewheniseethiscoachellacoachella
positive,yes,shaNeysaur,0,#Coachella2015 take my money.,,1/6/15 13:35,5.52579e+17,Winterfell,Eastern Time (US & Canada),['#Coachella2015'],[],#Coachella2015takemymoney.,#Coachella2015takemymoney.,#Coachella2015takemymoney.,#coachella2015takemymoney.,#coachella2015takemymoney.,#coachellatakemymoney.,coachellatakemymoney
positive,yes,MorganEBradley,0,#Coachella2015 lineup is legit including #GeorgeEzra and #VanceJoy. Is it bad to admit I really want to see Steely Dan? #throwback,,1/6/15 13:35,5.52579e+17,"Seattle, Washington",Pacific Time (US & Canada),"['#Coachella2015', '#GeorgeEzra', '#VanceJoy', '#throwback']",[],#Coachella2015lineupislegitincluding#GeorgeEzraand#VanceJoy.IsitbadtoadmitIreallywanttoseeSteelyDan?#throwback,#Coachella2015lineupislegitincluding#GeorgeEzraand#VanceJoy.IsitbadtoadmitIreallywanttoseeSteelyDan?#throwback,#Coachella2015lineupislegitincluding#GeorgeEzraand#VanceJoy.IsitbadtoadmitIreallywanttoseeSteelyDan?#throwback,#coachella2015lineupislegitincluding#georgeezraand#vancejoy.isitbadtoadmitireallywanttoseesteelydan?#throwback,#coachella2015lineupislegitincluding#georgeezraand#vancejoy.isitbadtoadmitireallywanttoseesteelydan?#throwback,#coachellalineupislegitincluding#georgeezraand#vancejoy.isitbadtoadmitireallywanttoseesteelydan?#throwback,coachellalineupislegitincludinggeorgeezraandvancejoyisitbadtoadmitireallywanttoseesteelydanthrowback
positive,yes,CantuKing,0,So I think I just found what I wanna do! #Coachella2015 http://t.co/FKl4xA9imA,,1/6/15 13:35,5.52579e+17,"Lewisville, TX ",Central Time (US & Canada),['#Coachella2015'],[],SoIthinkIjustfoundwhatIwannado!#Coachella2015http://t.co/FKl4xA9imA,SoIthinkIjustfoundwhatIwannado!#Coachella2015,SoIthinkIjustfoundwhatIwannado!#Coachella2015,soithinkijustfoundwhatiwannado!#coachella2015,soithinkijustfoundwhatiwannado!#coachella2015,soithinkijustfoundwhatiwannado!#coachella,soithinkijustfoundwhatiwannadocoachella
positive,yes,djsn1,0,#coachella2015 lineup is dope! http://t.co/7I8gze5tap,,1/6/15 13:35,5.52579e+17,"iPhone: 38.580986,-121.496193",Pacific Time (US & Canada),['#coachella2015'],[],#coachella2015lineupisdope!http://t.co/7I8gze5tap,#coachella2015lineupisdope!,#coachella2015lineupisdope!,#coachella2015lineupisdope!,#coachella2015lineupisdope!,#coachellalineupisdope!,coachellalineupisdope
positive,yes,ChristinaERoman,0,"The #Coachella2015 lineup is out! Hm, during my birthday, again. Would make a sweet birthday gift _Ù÷Ï http://t.co/qrHadytjAo via @mashable",,1/6/15 13:35,5.52579e+17,NYC,Eastern Time (US & Canada),['#Coachella2015'],[],"The#Coachella2015lineupisout!Hm,duringmybirthday,again.Wouldmakeasweetbirthdaygift_Ù÷Ïhttp://t.co/qrHadytjAovia","The#Coachella2015lineupisout!Hm,duringmybirthday,again.Wouldmakeasweetbirthdaygift_Ù÷Ï","The#Coachella2015lineupisout!Hm,duringmybirthday,again.Wouldmakeasweetbirthdaygift_","the#coachella2015lineupisout!hm,duringmybirthday,again.wouldmakeasweetbirthdaygift_","the#coachella2015lineupisout!hm,duringmybirthday,again.wouldmakeasweetbirthdaygift_","the#coachellalineupisout!hm,duringmybirthday,again.wouldmakeasweetbirthdaygift_",thecoachellalineupisouthmduringmybirthdayagainwouldmakeasweetbirthdaygift
positive,yes,LionsFanInGA,0,"""@StubHub: Who are you the most excited to see at #Coachella2015?"" The burning nfl league office replica",,1/6/15 13:35,5.52579e+17,Georgia,Eastern Time (US & Canada),['#Coachella2015'],[],"""@StubHub:Whoareyouthemostexcitedtoseeat#Coachella2015?""Theburningnflleagueofficereplica","""@StubHub:Whoareyouthemostexcitedtoseeat#Coachella2015?""Theburningnflleagueofficereplica","""@StubHub:Whoareyouthemostexcitedtoseeat#Coachella2015?""Theburningnflleagueofficereplica","""@stubhub:whoareyouthemostexcitedtoseeat#coachella2015?""theburningnflleagueofficereplica","""@stubhub:whoareyouthemostexcitedtoseeat#coachella2015?""theburningnflleagueofficereplica","""@stubhub:whoareyouthemostexcitedtoseeat#coachella?""theburningnflleagueofficereplica",stubhubwhoareyouthemostexcitedtoseeatcoachellatheburningnflleagueofficereplica
positive,yes,adolfo_party,0,#hashtagoftheday for me is... #Coachella2015,,1/6/15 13:35,5.52579e+17,Worldwide,Pacific Time (US & Canada),"['#hashtagoftheday', '#Coachella2015']",[],#hashtagofthedayformeis...#Coachella2015,#hashtagofthedayformeis...#Coachella2015,#hashtagofthedayformeis...#Coachella2015,#hashtagofthedayformeis...#coachella2015,#hashtagofthedayformeis...#coachella2015,#hashtagofthedayformeis...#coachella,hashtagofthedayformeiscoachella
positive,yes,Barrisite,0,The only thing I see when I see this. #Coachella #Coachella2015 http://t.co/LGV1dMCFk0,,1/6/15 13:34,5.52579e+17,Simply Don - The Twitter,,"['#Coachella', '#Coachella2015']",[],TheonlythingIseewhenIseethis.#Coachella#Coachella2015http://t.co/LGV1dMCFk0,TheonlythingIseewhenIseethis.#Coachella#Coachella2015,TheonlythingIseewhenIseethis.#Coachella#Coachella2015,theonlythingiseewheniseethis.#coachella#coachella2015,theonlythingiseewheniseethis.#coachella#coachella2015,theonlythingiseewheniseethis.#coachella#coachella,theonlythingiseewheniseethiscoachellacoachella
positive,yes,wereswaldoOMG,0,"Fuck I need to go to #Coachella2015! Drake, the weekend, Tyler the creator and LIL B! gone be there! I need to go!",,1/6/15 13:34,5.52579e+17,,,['#Coachella2015'],[],"FuckIneedtogoto#Coachella2015!Drake,theweekend,TylerthecreatorandLILB!gonebethere!Ineedtogo!","FuckIneedtogoto#Coachella2015!Drake,theweekend,TylerthecreatorandLILB!gonebethere!Ineedtogo!","FuckIneedtogoto#Coachella2015!Drake,theweekend,TylerthecreatorandLILB!gonebethere!Ineedtogo!","fuckineedtogoto#coachella2015!drake,theweekend,tylerthecreatorandlilb!gonebethere!ineedtogo!","fuckineedtogoto#coachella2015!drake,theweekend,tylerthecreatorandlilb!gonebethere!ineedtogo!","fuckineedtogoto#coachella!drake,theweekend,tylerthecreatorandlilb!gonebethere!ineedtogo!",fuckineedtogotocoachelladraketheweekendtylerthecreatorandlilbgonebethereineedtogo
positive,yes,handsoffzayn,0,ÛÏ@StubHub: Who are you the most excited to see at #Coachella2015?Û Ryn Weaver :),,1/6/15 13:34,5.52579e+17,,Eastern Time (US & Canada),['#Coachella2015'],[],ÛÏ@StubHub:Whoareyouthemostexcitedtoseeat#Coachella2015?ÛRynWeaver:),ÛÏ@StubHub:Whoareyouthemostexcitedtoseeat#Coachella2015?ÛRynWeaver:),@StubHub:Whoareyouthemostexcitedtoseeat#Coachella2015?RynWeaver:),@stubhub:whoareyouthemostexcitedtoseeat#coachella2015?rynweaver:),@stubhub:whoareyouthemostexcitedtoseeat#coachella2015?rynweaver:),@stubhub:whoareyouthemostexcitedtoseeat#coachella?rynweaver:),stubhubwhoareyouthemostexcitedtoseeatcoachellarynweaver
positive,yes,sandhu_1213,0,Lil B is going to be at #Coachella2015 ???? @ShammGodBryant shall we go? _Ù÷â_Ù÷â_Ù÷â,,1/6/15 13:34,5.52579e+17,,,['#Coachella2015'],[],LilBisgoingtobeat#Coachella2015????shallwego?_Ù÷â_Ù÷â_Ù÷â,LilBisgoingtobeat#Coachella2015????shallwego?_Ù÷â_Ù÷â_Ù÷â,LilBisgoingtobeat#Coachella2015????shallwego?___,lilbisgoingtobeat#coachella2015????shallwego?___,lilbisgoingtobeat#coachella2015????shallwego?___,lilbisgoingtobeat#coachella????shallwego?___,lilbisgoingtobeatcoachellashallwego
positive,yes,SexySarika,0,I wanna go see #Coachella2015 .,,1/6/15 13:34,5.52579e+17,NYC,,['#Coachella2015'],[],Iwannagosee#Coachella2015.,Iwannagosee#Coachella2015.,Iwannagosee#Coachella2015.,iwannagosee#coachella2015.,iwannagosee#coachella2015.,iwannagosee#coachella.,iwannagoseecoachella
